,answer_start,answer,title,context,question
37,354,no local mais próximo de onde mora,POSCOMP,"O POSCOMP foi concebido para permitir que os candidatos a cursar Programas de Pós-Graduação em Computação possam participar dos processos seletivos em vários Programas no País, sem a necessidade de deslocamento para a sede de cada um dos Programas postulados pelo candidato, cumprindo assim um forte papel de inclusão social. O candidato realiza a prova no local mais próximo de onde mora e o resultado de seu exame é enviado para todos Programas que participam do POSCOMP, podendo assim o candidato pleitear vaga em qualquer um dos programas de pós-graduação que participam do POSCOMP.",Onde o candidato do POSCOMP realiza a prova?
38,426,para todos Programas que participam do POSCOMP,POSCOMP,"O POSCOMP foi concebido para permitir que os candidatos a cursar Programas de Pós-Graduação em Computação possam participar dos processos seletivos em vários Programas no País, sem a necessidade de deslocamento para a sede de cada um dos Programas postulados pelo candidato, cumprindo assim um forte papel de inclusão social. O candidato realiza a prova no local mais próximo de onde mora e o resultado de seu exame é enviado para todos Programas que participam do POSCOMP, podendo assim o candidato pleitear vaga em qualquer um dos programas de pós-graduação que participam do POSCOMP.",Para onde é enviado o resultado da prova do candidato do POSCOMP?
39,517,qualquer um dos programas de pós-graduação que participam do POSCOMP,POSCOMP,"O POSCOMP foi concebido para permitir que os candidatos a cursar Programas de Pós-Graduação em Computação possam participar dos processos seletivos em vários Programas no País, sem a necessidade de deslocamento para a sede de cada um dos Programas postulados pelo candidato, cumprindo assim um forte papel de inclusão social. O candidato realiza a prova no local mais próximo de onde mora e o resultado de seu exame é enviado para todos Programas que participam do POSCOMP, podendo assim o candidato pleitear vaga em qualquer um dos programas de pós-graduação que participam do POSCOMP.",O canditado do POSCOMP pode pleitear vaga em quais programas de pós-graduação?
40,70,inscrição em algum Programa específico,POSCOMP,"É importante salientar que a realização do exame não está vinculada à inscrição em algum Programa específico. O POSCOMP é uma prova independente e constitui apenas mais um dos critérios para seleção de candidatos pelas Instituições de Ensino que oferecem cursos de Pós-Graduação em Computação. As instruções sobre a inscrição e sobre o processo seletivo em cada Programa específico são disponibilizadas nas respectivas Instituições de Ensino, sem qualquer interferência da SBC.",Ao que a realização do exame não está vinculada?
41,157,apenas mais um dos critérios para seleção de candidatos,POSCOMP,"É importante salientar que a realização do exame não está vinculada à inscrição em algum Programa específico. O POSCOMP é uma prova independente e constitui apenas mais um dos critérios para seleção de candidatos pelas Instituições de Ensino que oferecem cursos de Pós-Graduação em Computação. As instruções sobre a inscrição e sobre o processo seletivo em cada Programa específico são disponibilizadas nas respectivas Instituições de Ensino, sem qualquer interferência da SBC.",O que o POSCOMP constitui para a seleção de candidatos pelas Instituições de Ensino?
42,403,nas respectivas Instituições de Ensino,POSCOMP,"É importante salientar que a realização do exame não está vinculada à inscrição em algum Programa específico. O POSCOMP é uma prova independente e constitui apenas mais um dos critérios para seleção de candidatos pelas Instituições de Ensino que oferecem cursos de Pós-Graduação em Computação. As instruções sobre a inscrição e sobre o processo seletivo em cada Programa específico são disponibilizadas nas respectivas Instituições de Ensino, sem qualquer interferência da SBC.",Onde são disponibilizadas as instruções sobre a inscrição e processo seletivo?
43,473,SBC,POSCOMP,"É importante salientar que a realização do exame não está vinculada à inscrição em algum Programa específico. O POSCOMP é uma prova independente e constitui apenas mais um dos critérios para seleção de candidatos pelas Instituições de Ensino que oferecem cursos de Pós-Graduação em Computação. As instruções sobre a inscrição e sobre o processo seletivo em cada Programa específico são disponibilizadas nas respectivas Instituições de Ensino, sem qualquer interferência da SBC.",Não há qualquer interferência de quem nas instruções sobre inscrição e sobre o processo seletivo?
44,33,aos Programas,POSCOMP,"O resultado do exame é informado aos Programas. Cada programa está livre para utilizar os resultados dos exames da forma como melhor lhe convier. Os Programas podem, por exemplo, estabelecer a obrigatoriedade ou não quanto à realização da prova, usar todas as questões ou somente parte delas, ou atribuir pesos diferentes a questões específicas. Por esse motivo, a SBC não disponibiliza a colocação geral e individual dos candidatos, somente a pontuação individual.",Para quem é informado o resultado do exame?
45,121,como melhor lhe convier,POSCOMP,"O resultado do exame é informado aos Programas. Cada programa está livre para utilizar os resultados dos exames da forma como melhor lhe convier. Os Programas podem, por exemplo, estabelecer a obrigatoriedade ou não quanto à realização da prova, usar todas as questões ou somente parte delas, ou atribuir pesos diferentes a questões específicas. Por esse motivo, a SBC não disponibiliza a colocação geral e individual dos candidatos, somente a pontuação individual.",De que forma os resultados dos exames devem ser utilizados por cada programa?
46,179,"estabelecer a obrigatoriedade ou não quanto à realização da prova, usar todas as questões ou somente parte delas, ou atribuir pesos diferentes a questões específicas",POSCOMP,"O resultado do exame é informado aos Programas. Cada programa está livre para utilizar os resultados dos exames da forma como melhor lhe convier. Os Programas podem, por exemplo, estabelecer a obrigatoriedade ou não quanto à realização da prova, usar todas as questões ou somente parte delas, ou atribuir pesos diferentes a questões específicas. Por esse motivo, a SBC não disponibiliza a colocação geral e individual dos candidatos, somente a pontuação individual.","Como os programas podem, por exemplo, utilizar os resultados dos exames?"
47,444,pontuação individual,POSCOMP,"O resultado do exame é informado aos Programas. Cada programa está livre para utilizar os resultados dos exames da forma como melhor lhe convier. Os Programas podem, por exemplo, estabelecer a obrigatoriedade ou não quanto à realização da prova, usar todas as questões ou somente parte delas, ou atribuir pesos diferentes a questões específicas. Por esse motivo, a SBC não disponibiliza a colocação geral e individual dos candidatos, somente a pontuação individual.",Qual a pontuação disponibilizada pela SBC?
48,85,"cartas de recomendação, desempenho do aluno em sua graduação, plano de trabalho proposto para a Pós-Graduação, publicação de trabalhos científicos e experiência profissional",POSCOMP,"Os Programas podem ainda utilizar outros critérios para seleção dos candidatos, como cartas de recomendação, desempenho do aluno em sua graduação, plano de trabalho proposto para a Pós-Graduação, publicação de trabalhos científicos e experiência profissional. O POSCOMP não configura, portanto, único critério para a seleção dos candidatos nos diversos programas de pós-graduação que utilizam o seu resultado. Os candidatos que realizam o Exame têm acesso ao seu resultado, individualmente, bem como a indicação das questões certas e erradas, a média e o desvio padrão.",Quais outros critérios para seleção dos canditados que os programas podem utilizar?
49,463,resultado,POSCOMP,"Os Programas podem ainda utilizar outros critérios para seleção dos candidatos, como cartas de recomendação, desempenho do aluno em sua graduação, plano de trabalho proposto para a Pós-Graduação, publicação de trabalhos científicos e experiência profissional. O POSCOMP não configura, portanto, único critério para a seleção dos candidatos nos diversos programas de pós-graduação que utilizam o seu resultado. Os candidatos que realizam o Exame têm acesso ao seu resultado, individualmente, bem como a indicação das questões certas e erradas, a média e o desvio padrão.",Ao que os candidatos têm acesso?
50,502,"indicação das questões certas e erradas, a média e o desvio padrão",POSCOMP,"Os Programas podem ainda utilizar outros critérios para seleção dos candidatos, como cartas de recomendação, desempenho do aluno em sua graduação, plano de trabalho proposto para a Pós-Graduação, publicação de trabalhos científicos e experiência profissional. O POSCOMP não configura, portanto, único critério para a seleção dos candidatos nos diversos programas de pós-graduação que utilizam o seu resultado. Os candidatos que realizam o Exame têm acesso ao seu resultado, individualmente, bem como a indicação das questões certas e erradas, a média e o desvio padrão.",Ao que os candidatos têm acesso além do resultado?
51,24,"a ciência que estuda as técnicas, metodologias e instrumentos computacionais, que automatiza processos e desenvolve soluções baseadas no uso do processamento digital",CIENCIA_DA_COMPUTACAO,"Ciência da computação é a ciência que estuda as técnicas, metodologias e instrumentos computacionais, que automatiza processos e desenvolve soluções baseadas no uso do processamento digital. Não se restringe apenas ao estudo dos algoritmos, suas aplicações e implementação na forma de software, extrapolando para todo e qualquer conhecimento pautado no computador, que envolve também a telecomunicação, o banco de dados e as aplicações tecnológicas que possibilitam atingir o tratamento de dados de entrada e saída, de forma que se transforme em informação. Assim, a Ciência da Computação também abrange as técnicas de modelagem de dados e os protocolos de comunicação, além de princípios que abrangem outras especializações da área.",O que é ciência da computação?
52,384,"a telecomunicação, o banco de dados e as aplicações tecnológicas",CIENCIA_DA_COMPUTACAO,"Ciência da computação é a ciência que estuda as técnicas, metodologias e instrumentos computacionais, que automatiza processos e desenvolve soluções baseadas no uso do processamento digital. Não se restringe apenas ao estudo dos algoritmos, suas aplicações e implementação na forma de software, extrapolando para todo e qualquer conhecimento pautado no computador, que envolve também a telecomunicação, o banco de dados e as aplicações tecnológicas que possibilitam atingir o tratamento de dados de entrada e saída, de forma que se transforme em informação. Assim, a Ciência da Computação também abrange as técnicas de modelagem de dados e os protocolos de comunicação, além de princípios que abrangem outras especializações da área.",Quais estudos além dos algoritmos a ciência da computação envolve?
53,37,ciência exata,CIENCIA_DA_COMPUTACAO,"Enquanto ciência, classifica-se como ciência exata, apesar de herdar elementos da lógica filosófica aristotélica, tendo por isto um papel importante na formalização matemática de algoritmos, como forma de representar problemas decidíveis, i.e., os que são susceptíveis de redução a operações elementares básicas, capazes de serem reproduzidas através de um qualquer dispositivo mecânico/eletrônico capaz de armazenar e manipular dados. Um destes dispositivos é o computador digital, de uso generalizado, nos dias de hoje. Também de fundamental importância para a área de Ciência da Computação são as metodologias e técnicas ligadas à implementação de software que abordam a especificação, modelagem, codificação, teste e avaliação de sistemas de software.",Como a ciência da computação se classifica enquanto ciência?
